0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-0.02591985,-0.4767413,-0.113485046,-0.08505161,-0.00029844118,0.0,0.0,0.0,-0.071521305,0.0,0.0335603,0.0,0.047817007,0.0,-0.0007462308,8.630735e-05,-0.2866823,0.0,0.14370063,0.0,0.0,-0.037893314,0.0,0.0,0.0,0.0,0.0,0.12749368,0.0,0.0007378072,-0.009753089,0.0,-0.011333502,0.002744601,0.0,0.041109182,0.4333664,-0.040954176,0.03723932,-0.1803879,0.0,-0.0020201919,-0.004291843,-0.1640898,0.001407335
-0.018586924,0.46990138,-0.11388908,-0.008812476,0.0008954721,0.0,0.0,0.0,0.01833942,0.0,-0.0047195475,0.0,-0.1397524,0.0,-0.0025244548,-0.0018972601,-0.24650341,0.0,0.19768679,0.0,0.0,0.07178784,0.0,0.0,0.0,0.0,0.0,0.14596911,0.0,0.00046389567,0.010109393,0.0,0.030947603,-0.002082019,0.0,-0.016514113,0.5425267,-0.030314967,0.022483882,-0.22755788,0.0,-0.0024887328,0.0005887636,0.20290786,0.00047790786
-0.008781608,0.36345628,-0.054290295,-0.05843963,-0.0012802833,0.0,0.0,0.0,0.020434523,0.0,-0.0042897584,0.0,-0.13364285,0.0,-0.00083217025,0.0011452292,0.2590149,0.0,-0.38464525,0.0,0.0,-0.06906079,0.0,0.0,0.0,0.0,0.0,0.15354863,0.0,0.00059738336,-0.009753089,0.0,-0.016152479,-0.002082019,0.0,-0.016514113,0.6037056,-0.026733205,0.047343362,0.09699415,0.0,-0.0021067285,0.00056854245,0.17442477,0.001407335
-0.021649282,-0.20619929,-0.18566164,-0.06381567,8.831959e-05,0.0,0.0,0.0,0.03432965,0.0,0.012503779,0.0,0.044092845,0.0,-0.00041246324,8.630735e-05,-0.14133573,0.0,-0.24178958,0.0,0.0,-0.062322862,0.0,0.0,0.0,0.0,0.0,-0.24959227,0.0,-0.015147548,0.0037387437,0.0,0.034776695,0.0010527901,0.0,0.07309928,-0.84237534,-0.16574232,-0.2885045,-0.0919893,0.0,-0.001038072,-0.004013705,-0.1493176,0.00047790786
-0.012717492,0.55154675,-0.15401202,0.011967367,-0.0006428057,0.0,0.0,0.0,0.030391116,0.0,0.012914714,0.0,0.0948069,0.0,-0.0025244548,-0.0015942659,-0.24744062,0.0,0.20558764,0.0,0.0,0.040258553,0.0,0.0,0.0,0.0,0.0,0.18026216,0.0,0.0007378072,0.010109393,0.0,0.03445663,-0.002082019,0.0,-0.030243225,0.5550822,-0.030314967,0.032470018,0.10780876,0.0,-0.0020425096,0.0005887636,-0.20378888,-0.0015021125
-0.021686507,0.16082527,-0.4202717,-0.034459136,-0.0042438754,0.0,0.0,0.0,-0.058358006,0.0,-0.0045834514,0.0,-0.06350274,0.0,-0.00083217025,0.00013513495,-0.14650379,0.0,-0.25349054,0.0,0.0,-0.046870176,0.0,0.0,0.0,0.0,0.0,-0.2145821,0.0,0.0007378072,0.0037387437,0.0,-0.011558657,0.0010527901,0.0,-0.14813522,-0.8922085,0.081996046,0.08037615,-0.13518354,0.0,-0.020768283,-0.0066033686,-0.09645664,0.001407335
-0.012259522,-0.4514695,-0.23098494,-0.1373615,0.00082032394,0.0,0.0,0.0,-0.11213868,0.0,-0.019792344,0.0,0.080849715,0.0,0.0008860773,0.0011452292,-0.3291763,0.0,-0.30409038,0.0,0.0,-0.13782336,0.0,0.0,0.0,0.0,0.0,-0.33222246,0.0,0.00046389567,0.0037387437,0.0,-0.012042965,0.0010527901,0.0,-0.019613694,0.42795205,-0.026857154,0.06967126,0.055841204,0.0,-0.011827436,0.00056854245,0.14884149,0.001407335
-0.008726221,-0.4794418,0.36159477,-0.047051057,-0.0041601597,0.0,0.0,0.0,0.03952377,0.0,-0.0028311147,0.0,0.08173004,0.0,0.001603096,0.0011452292,0.20200741,0.0,0.15257673,0.0,0.0,-0.107972614,0.0,0.0,0.0,0.0,0.0,0.123569384,0.0,0.00059738336,0.010109393,0.0,0.047802646,0.002744601,0.0,0.019343577,0.44753298,-0.03964842,0.027406657,0.101999044,0.0,-0.002301962,0.0006897679,0.2046803,0.00047790786
0.056513242,0.16320314,-0.13042898,-0.029539138,0.0008880644,0.0,0.0,0.0,0.01898321,0.0,-0.0047195475,0.0,-0.15053496,0.0,-0.00083217025,-0.0013644537,-0.35394529,0.0,-0.33865172,0.0,0.0,0.0711148,0.0,0.0,0.0,0.0,0.0,0.17648433,0.0,0.00046389567,-0.009753089,0.0,-0.02930223,-0.002082019,0.0,-0.016514113,0.48567712,-0.026733205,0.033312123,0.07281415,0.0,-0.0015209079,0.0004675381,0.19279046,0.001407335
-0.017197255,-1.2242147,-0.25945273,-0.12460193,-0.000549158,0.0,0.0,0.0,-0.068692096,0.0,-0.019792344,0.0,0.035170082,0.0,0.0008860773,0.0011452292,-0.10561399,0.0,-0.42460787,0.0,0.0,-0.056251932,0.0,0.0,0.0,0.0,0.0,-0.29848492,0.0,0.0007378072,0.0037387437,0.0,-0.010143792,0.0010527901,0.0,-0.07653732,-0.9123302,-0.09310598,-0.2953324,-0.12492371,0.0,0.061971303,0.020414108,-0.19445884,0.001407335
-0.010256939,-0.840666,-0.14896922,-0.044146765,0.003986607,0.0,0.0,0.0,0.021911608,0.0,-0.004486008,0.0,-0.13528362,0.0,-0.00041246324,-0.0018972601,-0.13498405,0.0,-0.37168872,0.0,0.0,0.10808027,0.0,0.0,0.0,0.0,0.0,-0.3324108,0.0,-0.010383418,0.0037387437,0.0,0.044898782,0.0010527901,0.0,0.018210601,-0.86699003,-0.17083718,-0.23100758,0.05712854,0.0,0.001696053,0.0004675381,0.2106033,0.00047790786
-0.014322828,-0.4882217,-0.19931395,-0.10934147,-0.004841806,0.0,0.0,0.0,-0.08865337,0.0,-0.004486008,0.0,-0.0719852,0.0,-0.00041246324,-0.0018972601,-0.12876777,0.0,-0.23556194,0.0,0.0,0.041210137,0.0,0.0,0.0,0.0,0.0,0.1364663,0.0,0.0008712949,0.010109393,0.0,0.030788671,0.002744601,0.0,0.14662382,-0.7226482,0.14753526,0.042738743,0.047748458,0.0,0.0059297876,0.0004675381,-0.15002264,0.00047790786
0.06963887,-0.85751444,0.3101791,-0.06761088,0.00038571784,0.0,0.0,0.0,-0.07499006,0.0,-0.0028311147,0.0,0.06342353,0.0,0.001603096,-0.00018534983,0.16408443,0.0,0.14163943,0.0,0.0,0.04900732,0.0,0.0,0.0,0.0,0.0,0.10762168,0.0,0.0008712949,0.010109393,0.0,0.044603236,0.002744601,0.0,0.041109182,0.45793745,-0.043107126,0.033997215,0.07855465,0.0,0.0009812076,-0.006881507,-0.16992393,0.00047790786
-0.0066695837,-1.2640414,0.5300987,-0.11309698,-0.0016374681,0.0,0.0,0.0,0.041294515,0.0,-0.0028311147,0.0,0.06979952,0.0,0.0008860773,0.0011452292,0.084650666,0.0,-0.4176245,0.0,0.0,-0.07526402,0.0,0.0,0.0,0.0,0.0,0.15673569,0.0,0.00059738336,0.010109393,0.0,0.029086044,0.0012553849,0.0,0.01862815,-0.9162415,-0.15571195,-0.1803804,0.0948836,0.0,-0.004798689,0.020414108,0.27295825,0.00047790786
-0.02132775,-0.21929061,-0.19522461,-0.04039728,0.0001476258,0.0,0.0,0.0,0.009781091,0.0,-0.004486008,0.0,-0.05930923,0.0,-0.00041246324,-0.0018972601,-0.14506108,0.0,-0.23233029,0.0,0.0,-0.04979503,0.0,0.0,0.0,0.0,0.0,-0.23361811,0.0,-0.015147548,-0.0036069527,0.0,-0.022906763,-0.0007986329,0.0,-0.07636209,-0.8963868,-0.08801111,-0.28074378,-0.072374865,0.0,0.0042141266,0.0004675381,-0.13719271,0.001407335
0.07571674,-0.45491162,-0.0024734237,-0.014515974,0.00037425695,0.0,0.0,0.0,-0.050933108,0.0,-0.0028311147,0.0,0.053248446,0.0,0.001603096,0.00082474446,0.18601266,0.0,0.16438296,0.0,0.0,-0.03194489,0.0,0.0,0.0,0.0,0.0,0.124580935,0.0,0.0008712949,-0.009753089,0.0,-0.008472378,-0.002082019,0.0,-0.036826875,0.5364677,-0.030314967,0.037593845,0.059652727,0.0,0.0009812076,0.0006897679,-0.17471293,-0.0044233957
-0.0134825,-0.029057303,-0.4414052,-0.034697466,-0.0013504521,0.0,0.0,0.0,0.015824536,0.0,-0.0045834514,0.0,-0.095611036,0.0,-0.00041246324,0.0011452292,-0.13139227,0.0,-0.2637434,0.0,0.0,-0.06336334,0.0,0.0,0.0,0.0,0.0,-0.31626365,0.0,0.0007378072,0.0037387437,0.0,-0.031777535,0.0010527901,0.0,-0.07666607,-0.93427354,-0.08801111,-0.3088877,0.0623402,0.0,-0.017787745,0.00056854245,-0.15625142,-0.0044233957
0.124842875,0.2695861,-0.100296475,-0.053530674,0.0013894028,0.0,0.0,0.0,0.010708605,0.0,-0.0042897584,0.0,-0.0928742,0.0,-0.00083217025,0.00082474446,0.24736224,0.0,-0.28806615,0.0,0.0,0.039754782,0.0,0.0,0.0,0.0,0.0,0.122570194,0.0,0.0008712949,-0.009753089,0.0,-0.028713636,-0.002082019,0.0,-0.028935755,0.62658316,-0.026733205,0.043550838,-0.17391025,0.0,0.0048119305,0.00056854245,-0.15019874,0.001407335
-0.015373958,-0.442318,-0.11755698,-0.019784836,-0.00074664445,0.0,0.0,0.0,0.013042632,0.0,-0.004486008,0.0,0.06818719,0.0,0.001603096,-0.0018972601,-0.28470966,0.0,0.16226633,0.0,0.0,0.022955451,0.0,0.0,0.0,0.0,0.0,0.15425442,0.0,0.0007378072,-0.009753089,0.0,-0.031329866,-0.002082019,0.0,-0.036826875,0.45446363,-0.030314967,0.030394895,0.08131881,0.0,0.005653361,0.0005887636,-0.24807444,0.001407335
-0.008726221,-0.24352936,0.16653362,-0.026072334,0.0030846638,0.0,0.0,0.0,0.025762504,0.0,-0.002185993,0.0,0.10306372,0.0,0.001603096,0.0011452292,0.20889561,0.0,0.14820783,0.0,0.0,0.070287764,0.0,0.0,0.0,0.0,0.0,0.16422595,0.0,0.00059738336,0.010109393,0.0,0.042401567,0.002744601,0.0,0.019343577,0.4980222,-0.043107126,0.023837894,0.098382846,0.0,-0.0015202136,0.0006897679,0.26332924,0.00047790786
-0.013063697,0.48081154,-0.42851213,0.01206073,0.003346783,0.0,0.0,0.0,0.017643085,0.0,-0.0045834514,0.0,-0.092073604,0.0,-0.00083217025,0.0011452292,-0.25601792,0.0,-0.35408843,0.0,0.0,-0.045798384,0.0,0.0,0.0,0.0,0.0,-0.3597538,0.0,0.0007378072,0.0023605714,0.0,-0.020599214,0.0010527901,0.0,-0.028935755,0.541784,-0.026857154,0.08037615,0.066815086,0.0,-0.017787745,0.00056854245,-0.111918576,-0.0044233957
-0.012241346,-0.39615422,0.2708005,-0.016106365,0.008717025,0.0,0.0,0.0,0.024004834,0.0,-0.0028311147,0.0,-0.08655751,0.0,-0.0007462308,0.00013513495,0.099316776,0.0,0.20748681,0.0,0.0,-0.042840194,0.0,0.0,0.0,0.0,0.0,-0.17275533,0.0,-0.015147548,-0.0036069527,0.0,-0.02631143,0.0010527901,0.0,0.14662382,-0.735489,0.16379204,0.072196774,0.064274386,0.0,0.0017602718,-0.006881507,-0.113481596,0.001407335
-0.012430965,-0.499831,-0.09855014,0.00014880132,0.0037992327,0.0,0.0,0.0,-0.062223904,0.0,-0.004486008,0.0,-0.10423694,0.0,-0.00041246324,-0.0018972601,-0.3220144,0.0,-0.29034007,0.0,0.0,-0.10717501,0.0,0.0,0.0,0.0,0.0,0.16452254,0.0,0.00046389567,-0.009753089,0.0,-0.011813652,-0.002082019,0.0,-0.018002236,0.44745055,-0.026733205,0.044754487,0.056891654,0.0,-0.0017024063,0.0004675381,0.148408,0.001407335
-0.018513469,-0.26092225,0.6823176,-0.022869945,-0.0039626732,0.0,0.0,0.0,-0.09662498,0.0,-0.0028311147,0.0,0.033730652,0.0,0.0008860773,0.00013513495,0.102561116,0.0,-0.16001134,0.0,0.0,-0.065743975,0.0,0.0,0.0,0.0,0.0,-0.10162916,0.0,-0.015147548,0.0037387437,0.0,0.031378224,0.000697852,0.0,0.14704137,-0.704233,0.12991984,0.07109147,-0.1414426,0.0,-0.008640452,-0.0066033686,-0.10052526,0.00047790786
-0.008919853,0.16563465,-0.12013497,-0.025331747,0.0028528525,0.0,0.0,0.0,-0.061651953,0.0,-0.0047195475,0.0,-0.13619429,0.0,-0.0025244548,-0.0018972601,-0.36306968,0.0,0.18564342,0.0,0.0,0.09110403,0.0,0.0,0.0,0.0,0.0,-0.33032978,0.0,-0.010383418,0.0037387437,0.0,0.027212339,0.0010527901,0.0,0.017742842,0.45387036,-0.041078124,0.04616108,0.076766275,0.0,0.0009273448,0.0005887636,0.17929052,0.00047790786
-0.0082126735,0.5783567,0.17668703,-0.02265813,0.005501175,0.0,0.0,0.0,0.01833942,0.0,-0.0042897584,0.0,-0.16338582,0.0,-0.0025244548,0.0011452292,0.16557641,0.0,0.2193171,0.0,0.0,0.055045344,0.0,0.0,0.0,0.0,0.0,0.15202045,0.0,0.00059738336,0.010109393,0.0,0.032332275,0.002744601,0.0,0.017742842,0.6100166,-0.040954176,0.024402907,0.09885068,0.0,-0.0021067285,0.0006897679,0.16049595,0.00047790786
0.050560765,-1.4877224,0.7269159,-0.09472205,-0.0011914009,0.0,0.0,0.0,0.02669872,0.0,-0.0028311147,0.0,0.030515729,0.0,0.0008860773,0.00082474446,0.06638781,0.0,-0.36990294,0.0,0.0,0.09665717,0.0,0.0,0.0,0.0,0.0,-0.22552055,0.0,-0.015147548,0.0037387437,0.0,0.04590348,0.000697852,0.0,0.07309928,-0.887009,-0.16011286,-0.21134406,0.06396746,0.0,-0.0075680874,0.020414108,-0.1790932,-0.0015021125
-0.0083063375,-0.019039221,0.3310272,-0.112329304,0.005501175,0.0,0.0,0.0,0.016068285,0.0,-0.0042897584,0.0,-0.14081815,0.0,-0.00041246324,0.0011452292,0.21007666,0.0,-0.23192742,0.0,0.0,0.06804807,0.0,0.0,0.0,0.0,0.0,0.1319671,0.0,0.00059738336,0.010109393,0.0,0.042401567,0.002744601,0.0,0.018926028,0.5136306,-0.039525364,0.03587169,0.10245158,0.0,-0.0021067285,0.00056854245,0.19885433,0.00047790786
-0.016377619,-0.3073596,-0.16512616,-0.18063535,0.00037425695,0.0,0.0,0.0,-0.033401236,0.0,-0.019928439,0.0,-0.063150905,0.0,-0.00041246324,-0.0018972601,-0.1420455,0.0,-0.23907876,0.0,0.0,-0.034888,0.0,0.0,0.0,0.0,0.0,0.12410827,0.0,0.0007378072,-0.009753089,0.0,-0.009990211,-0.002082019,0.0,-0.15585108,-0.86373717,0.081111684,0.053384252,0.065983035,0.0,-0.006676377,0.0004675381,-0.11307303,-0.0044233957
-0.008119185,-0.55521697,0.3789707,-0.13617198,-6.4385706e-05,0.0,0.0,0.0,-0.09295046,0.0,-0.0028311147,0.0,0.099348925,0.0,0.001603096,0.0011452292,0.09184374,0.0,0.22826384,0.0,0.0,0.081659876,0.0,0.0,0.0,0.0,0.0,-0.2830995,0.0,-0.010383418,0.0037387437,0.0,0.04523781,0.0010527901,0.0,0.01862815,-0.9007427,-0.20544177,-0.20433234,0.08657561,0.0,0.0015138601,0.0006897679,0.22046147,0.00047790786
-0.013235139,0.36581498,-0.17099915,-0.0057610245,0.0008880644,0.0,0.0,0.0,-0.081717774,0.0,-0.0047195475,0.0,0.080595076,0.0,0.0054231794,-0.00021668678,-0.35273737,0.0,0.20563811,0.0,0.0,0.038318083,0.0,0.0,0.0,0.0,0.0,0.17363167,0.0,0.0007378072,-0.009753089,0.0,-0.0132520385,-0.002082019,0.0,-0.030243225,0.5026715,-0.030314967,0.032470018,0.107475966,0.0,-0.0022247026,-0.004291843,-0.19445384,0.001407335
-0.015373958,-0.13112032,-0.17878063,-0.119146846,-0.00074664445,0.0,0.0,0.0,-0.035094824,0.0,-0.012168519,0.0,-0.06187239,0.0,-0.00041246324,-0.0018972601,-0.15033458,0.0,-0.23362982,0.0,0.0,-0.034888,0.0,0.0,0.0,0.0,0.0,0.14555556,0.0,0.0007378072,-0.009753089,0.0,-0.008678565,-0.002082019,0.0,-0.15585108,-0.88140804,0.081111684,0.053384252,0.07298581,0.0,0.02066501,0.0004675381,-0.13289143,0.001407335
-0.021780375,-0.25694856,-0.08815075,-0.16993803,0.0008755954,0.0,0.0,0.0,0.016010823,0.0,-0.010513625,0.0,0.06478169,0.0,0.001603096,0.0011452292,0.214709,0.0,0.1309383,0.0,0.0,0.021724617,0.0,0.0,0.0,0.0,0.0,0.12403786,0.0,0.0008712949,-0.009753089,0.0,-0.030261122,-0.002082019,0.0,-0.036826875,0.56349015,-0.030314967,0.030647468,-0.22816177,0.0,0.02170412,0.0006897679,-0.23872083,0.001407335
-0.009442183,0.46237165,-0.36056012,0.0104493,0.003346783,0.0,0.0,0.0,-0.08718069,0.0,-0.0045834514,0.0,-0.0973512,0.0,-0.00083217025,0.0011452292,-0.28123063,0.0,-0.3634178,0.0,0.0,-0.12070957,0.0,0.0,0.0,0.0,0.0,-0.3800366,0.0,0.00046389567,0.0023605714,0.0,-0.0038737245,0.0010527901,0.0,-0.016514113,0.5192575,-0.026857154,0.07039001,0.068582766,0.0,-0.018034156,0.00056854245,0.12163345,0.001407335
-0.012238149,-0.46134382,-0.023979837,-0.035552077,-0.016394228,0.0,0.0,0.0,0.013042632,0.0,-0.0028311147,0.0,0.061918836,0.0,0.001603096,0.0011452292,0.1934987,0.0,0.16093227,0.0,0.0,0.020573327,0.0,0.0,0.0,0.0,0.0,0.13244237,0.0,0.0008712949,-0.009753089,0.0,-0.040914018,0.002744601,0.0,0.041109182,0.513627,-0.040954176,0.03378062,0.08415012,0.0,0.005653361,0.0006897679,-0.22203553,0.001407335
-0.020774523,-0.4591499,-0.27048007,-0.12469556,0.0001476258,0.0,0.0,0.0,0.028425679,0.0,-0.019792344,0.0,0.047008134,0.0,0.0008860773,0.0011452292,-0.13794528,0.0,-0.24378161,0.0,0.0,-0.052105695,0.0,0.0,0.0,0.0,0.0,-0.2644764,0.0,0.0007378072,0.0037387437,0.0,-0.028425612,0.0010527901,0.0,-0.07653732,-0.9026508,-0.08801111,-0.28074378,-0.086343236,0.0,0.051310144,0.00056854245,-0.17304459,0.001407335
-0.017263245,0.7944085,-0.19512202,0.09802587,-0.0012802833,0.0,0.0,0.0,0.02407669,0.0,0.020550637,0.0,0.10732296,0.0,-0.0025244548,-0.015332067,-0.23675507,0.0,0.17957209,0.0,0.0,0.06802838,0.0,0.0,0.0,0.0,0.0,0.2101897,0.0,0.0031137276,-0.0041200104,0.0,-0.022729322,0.002744601,0.0,0.020858275,0.55259234,-0.040954176,0.025494877,0.10186074,0.0,-0.0015161962,0.0011661218,0.22459546,0.0005919774
0.0812483,0.9662745,-0.0008089193,0.1766883,-0.0012802833,0.0,0.0,0.0,0.008442801,0.0,-0.0047603124,0.0,-0.09044561,0.0,-0.0025244548,0.0066078044,0.16314998,0.0,0.1606195,0.0,0.0,0.025655232,0.0,0.0,0.0,0.0,0.0,0.22406125,0.0,0.010916204,-0.0041200104,0.0,-0.020622896,-0.002082019,0.0,-0.028935755,0.638318,-0.030314967,0.036680486,0.06186619,0.0,0.0010900879,0.003116047,-0.15895244,0.0005919774
-0.02082113,-0.42229956,-0.21494022,-0.055303514,0.0001476258,0.0,0.0,0.0,0.023896819,0.0,-0.004486008,0.0,-0.06377411,0.0,-0.00041246324,-0.0018972601,-0.13794528,0.0,-0.23233029,0.0,0.0,-0.04979503,0.0,0.0,0.0,0.0,0.0,-0.23005854,0.0,-0.012828371,-0.0036069527,0.0,-0.025290525,-0.0007986329,0.0,-0.07636209,-0.88927096,-0.08801111,-0.28074378,-0.072374865,0.0,0.0042141266,0.0004675381,-0.1468985,0.001407335
-0.012081348,0.008053135,-0.16836101,-0.111531116,-0.0002628712,0.0,0.0,0.0,-0.07186333,0.0,-0.0047195475,0.0,0.06528299,0.0,0.0008860773,-0.0018972601,-0.12349622,0.0,-0.25053713,0.0,0.0,0.042936202,0.0,0.0,0.0,0.0,0.0,0.15587741,0.0,0.0008712949,0.010109393,0.0,0.028209299,0.002744601,0.0,0.14704137,-0.7474349,0.14753526,0.043319557,0.09304131,0.0,0.00764494,0.0004675381,-0.18406439,0.00047790786
